seq,timestamp_ms,agent_id,pair,direction,price,quantity,notional_usd,fee_usd,balance_change_usd,account_balance_usd,decision,cert_hash
0,1781811000000,persona-team,RAAPLUSDT,buy,297.2422245835114,0.8570713148071759,254.75778424,0.152854670544,-0.207043,9999.792957,ALLOW,c6ee8f5467bd0fe341476af35a010ba52aa4612369da372730b052cb5fac6930
1,1781811240000,persona-team,RAAPLUSDT,sell,297.20718683468255,0.7611645869984759,226.22358562,0.13573415137199998,-0.183545,9999.687406,ALLOW,648b96ed0cbd8fd77dec6244a43713e9837b318afcc15902cce186e721a1e915
2,1781813820000,persona-team,RAAPLUSDT,buy,298.21679480566036,0.935914972199622,279.10556322,0.16746333793200002,-0.22717,9999.544921,ALLOW,66fe026ef5ff02d38da0a4af670e809839c966965fc1e5887b314271eed9a62b
3,1781815560000,persona-team,RAAPLUSDT,sell,297.8917289316168,0.8299877365737711,247.24648184,0.148347889104,-0.200862,9999.139759,ALLOW,47189d5cfb5a2833c63a6f1af680213cdd46835f0f29358850c9e2a20d6d65c4
4,1781815680000,persona-team,RAAPLUSDT,buy,298.0099883898263,0.9901401114918919,295.07164313,0.177042985878,-0.2404,9998.897542,ALLOW,83ca9d811d6ec27aea50e1c2953220c4523493e50537d79263cbd1fb97b965c4
5,1781815860000,persona-team,RAAPLUSDT,buy,297.82575239908675,0.7208949295368534,214.70107479,0.128820644874,-0.174059,9998.505352,ALLOW,73e45fb2020857b4124dbdaf6285f0320037a6b45043f77c17f56a06c6c488a1
6,1781816160000,persona-team,RAAPLUSDT,sell,297.6804317601212,0.6821262229410753,203.05562856,0.121833377136,-0.164513,9998.302582,ALLOW,42658857d0e67f3da7e9865a5721e05b751080538d63a6fcdf2609c65895bca6
7,1781816400000,persona-team,RAAPLUSDT,sell,297.73694985099854,0.7880075430591139,234.61896233,0.140771377398,-0.190455,9998.182279,ALLOW,e71a12bcafbd9503e0a7ad0b2bc66d781f8c350ba57c4c6c87955d94a54d3a6e
8,1781820000000,persona-team,RAAPLUSDT,buy,297.92515593295025,1.2576959953805584,374.69927554,0.224819565324,-0.306766,9997.902077,ALLOW,0ea4da1d00b2116903b47284a3746ad2ab79a1656703f5e5c0e66088577bd5da
9,1781820060000,persona-team,RAAPLUSDT,sell,297.9890850438015,0.7448789550039163,221.96579827,0.133179478962,-0.180044,9998.048516,ALLOW,0a07404c9e5c5421d62d10848a52add88ecc1e7a3015c4ac76ea1cd9a9392e7e
10,1781820540000,persona-team,RAAPLUSDT,sell,297.9419541418059,0.776721089369832,231.41779919,0.138850679514,-0.18782,9997.815785,ALLOW,a0bf1b15a0739e8a6548d1638ecc128f6a345dc1a4f167ce895483b69a290ece
11,1781820600000,persona-team,RAAPLUSDT,buy,297.74508843013854,0.8007591526264327,238.42210471,0.143053262826,-0.193572,9997.564451,ALLOW,39257ebe6c740354923cea7ada82398f124c471b8db775acd17d2ac7c54751aa
12,1781821740000,persona-team,RAAPLUSDT,sell,297.25748174825367,0.6919009127722596,205.67272295,0.12340363377,-0.16666,9997.043179,ALLOW,2e66c099a469ee2c1b1ed669556b34950dcb692a53c2a68aa1f53d455095d184
13,1781824020000,persona-team,RAAPLUSDT,buy,297.12697116848307,1.258762592534623,374.01231654,0.22440738992399997,-0.306191,9996.662765,ALLOW,1ab1c5767274b11736f703a7d8df1aea025975ac51cfd9869805a5fbb7ff31ff
14,1781824440000,persona-team,RAAPLUSDT,sell,297.0601968502262,0.9928789521024498,294.94481696,0.176966890176,-0.240316,9996.518329,ALLOW,d5ebaa3b27d4182a854282d92aef0f7c4aba72a27015397c6e6325f12548d275
15,1776891600000,persona-team,RAAPLUSDT,buy,272.47921125688174,1.2728377988551618,346.82183949,0.208093103694,-0.283459,9999.716541,ALLOW,320c0c0668b59dc0a136363bd41d8a8eb1f48fab3e4073187fe34c4eee509341
16,1776898800000,persona-team,RAAPLUSDT,sell,272.8014415334972,1.071944175463944,292.42791631,0.175456749786,-0.238228,10000.038361,ALLOW,e2571ff3b96c504f8808f12238110decde722afa6c3993383d2e537d1a4ef401
17,1776902400000,persona-team,RAAPLUSDT,buy,272.46867354085856,1.128595481285254,307.50691375,0.18450414825000003,-0.250723,9999.697236,ALLOW,3eeae1b36d7c65dbc865ccf3a24bea5be593c35b2810b8767029b7a68793f2f5
18,1776913200000,persona-team,RAAPLUSDT,sell,271.352527657491,0.8672021161602169,235.31748621,0.141190491726,-0.191031,9998.176716,ALLOW,5a589c57a8d7f62a89f89a1c6a4950a5abba8d5b6dbf24ced1172c861c395488
19,1780473600000,persona-team,RAAPLUSDT,buy,314.8012774804842,0.6715855233564182,211.41598069,0.12684958841400001,-0.171361,10018.03394,ALLOW,47a60e394eb2d6659f0afb8c11f20fb2bfca42c253753feb0348087fb877cfc2
20,1780488000000,persona-team,RAAPLUSDT,sell,313.7666528050802,1.1341195011601897,355.84887976,0.213509327856,-0.291023,10016.722431,ALLOW,07a26981e4dab61aa48ff9f569b81fe09bed8d9aa2ca6365ae26f7840d97052e
